a0,a1,a2,a3,a4,a5,a6,a7,a8,labels
600,125.0,2,97.73742543563952,15,3,0.020428915310147455,49,8,2.0
618,75.0,6,125.81083176715951,17,6,0.8915439455280006,4,3,5.0
351,97.0,7,216.82927022877055,7,7,0.5275508798668824,73,6,4.0
933,89.0,6,248.00005293184668,6,7,0.9670882690124835,38,6,5.0
246,109.0,7,185.65686365875084,20,3,0.3358517971182032,89,3,3.0
151,110.0,7,91.47375885083193,4,9,0.381105454930655,68,3,3.0
605,81.0,7,138.14191546002544,2,10,0.6721305345248998,99,2,4.0
983,130.0,1,67.90237422274001,10,8,0.06820958329794326,28,2,3.0
701,99.0,4,175.82035789424327,8,7,0.7168769139245114,11,7,4.0
747,74.0,6,50.31798903283553,8,5,0.4375816480316877,36,7,4.0
697,83.0,5,279.5777277574607,13,3,0.3895105008890452,70,1,4.0
26,71.0,6,221.3860204157605,1,9,0.9105271736823772,61,3,3.0
981,82.0,5,110.70856567213322,19,10,0.9619629739643415,40,4,5.0
678,90.0,8,108.39241321645538,18,1,0.5511048124839242,88,6,5.0
747,106.0,5,267.35413366477064,2,4,0.135520016732136,45,6,3.0
803,108.0,6,159.45832235388022,20,10,0.39421957256832507,68,5,4.0
890,85.0,2,41.01173608338197,2,9,0.6643293703840029,76,4,4.0
662,86.0,7,155.73661704360117,19,8,0.29944750264064646,14,6,4.0
809,80.0,7,263.9858671883757,6,1,0.5809164826977423,51,3,5.0
879,72.0,1,201.68698637479173,1,4,0.0631393463588952,95,4,3.0
173,91.0,1,175.77625226287424,16,2,0.6024340259567351,31,4,3.0
789,66.0,4,253.26064686143383,17,4,0.6106880880199715,17,2,4.0
425,82.0,2,284.2659277761343,4,1,0.5507935542590731,77,5,3.0
834,118.0,2,268.76286251963677,20,4,0.4498021157464254,47,4,4.0
543,111.0,2,198.34950568414817,13,6,0.7351953273436844,85,2,4.0
536,81.0,8,172.53304732640675,2,7,0.524289126203146,23,2,4.0
510,88.0,1,278.7467634230469,10,10,0.19938001136939926,2,1,3.0
234,97.0,6,34.93244658733911,15,4,0.1625941471329891,99,7,3.0
728,89.0,5,223.9178328279282,4,3,0.5668624252056056,65,4,4.0
723,87.0,5,8.757173909390906,5,6,0.7499881744538875,3,2,4.0
238,91.0,4,223.35172333440707,8,4,0.5112221944209382,59,8,3.0
671,77.0,4,179.24939868156886,2,2,0.26860300245750957,21,2,3.0
194,100.0,4,67.79729595356834,10,9,0.6866045599218773,84,7,3.0
79,83.0,4,17.177837627154787,9,3,0.22984393007389797,57,4,2.0
764,71.0,8,174.93365863917063,18,7,0.7093676723226511,62,1,5.0
661,74.0,8,198.4630097944893,19,5,0.9254233371910249,71,7,5.0
230,110.0,7,121.42781590841203,19,5,0.4016231921488529,28,4,3.0
678,110.0,2,113.97268870474436,10,4,0.2857864170199063,45,6,4.0
912,111.0,2,20.971597269261608,14,7,0.27590411500418766,18,8,4.0
900,96.0,5,297.18401179159946,6,8,0.8593538507084103,75,5,5.0
818,70.0,5,100.82095986895433,18,9,0.6010317966797933,79,5,5.0
793,104.0,3,181.43972633278676,19,3,0.04608388025654246,25,2,3.0
492,119.0,4,134.83454351178952,19,10,0.017996322339312656,73,6,2.0
78,116.0,3,68.05105826542527,10,7,0.8954861626746989,88,1,3.0
512,113.0,2,223.19891170024005,11,4,0.9686408816525149,17,5,4.0
68,77.0,5,54.31481592143346,18,8,0.030013120987136564,32,4,2.0
444,77.0,3,140.71284602044312,5,5,0.6420386165040456,4,2,3.0
198,106.0,2,154.7717476854759,15,1,0.8818439678087303,24,2,3.0
332,108.0,5,109.91672204752264,7,10,0.7998424965266159,31,2,3.0
725,97.0,3,240.4936138457921,13,6,0.8336000068834974,94,7,5.0
82,77.0,1,120.92459616890415,11,3,0.5229509693333744,35,1,2.0
155,98.0,7,18.06316545826748,14,2,0.7091533284782696,6,7,3.0
159,99.0,5,272.77540552111657,9,8,0.3015748406890901,75,2,3.0
134,105.0,3,249.9054713061081,10,4,0.5459639721396523,62,4,3.0
871,107.0,1,13.072375824932116,3,8,0.32003701575035576,68,2,4.0
728,124.0,6,277.0895276762319,10,4,0.5235550663792692,9,2,4.0
482,69.0,3,43.68478903597875,2,7,0.6499282909600308,16,3,3.0
429,101.0,2,138.05316461560957,11,9,0.6494396544052441,55,2,3.0
288,74.0,2,26.600750642738692,2,1,0.879270849377514,54,7,3.0
201,137.0,2,31.511532734596354,11,2,0.5238619433817365,38,7,3.0
858,75.0,3,230.2102194919342,8,8,0.08581330210821256,56,8,3.0
605,135.0,3,242.69841119468566,9,6,0.33424984081387993,82,2,3.0
660,127.0,4,163.20589372325716,10,2,0.45636521084754195,2,3,4.0
949,104.0,6,139.96635722047873,12,7,0.7623484040799919,73,7,5.0
121,87.0,2,173.11796256518474,17,5,0.8682938945341153,38,1,3.0
589,91.0,2,299.2516042829869,1,2,0.6583533721749578,52,6,3.0
166,81.0,2,245.6608256052607,17,9,0.16890218778725327,33,1,2.0
466,93.0,2,222.5259047745297,9,10,0.6948942618372029,29,3,3.0
645,122.0,2,33.33525220675697,2,1,0.012399507928333182,90,2,2.0
427,63.0,3,231.43684807852054,4,1,0.5314974222616538,48,3,3.0
419,67.0,7,182.1134634948619,9,2,0.5663123639000222,55,8,4.0
11,88.0,8,258.23879120676946,18,8,0.18101596725410837,45,7,3.0
274,90.0,2,98.69587054240739,15,1,0.19522379894686834,75,8,3.0
67,115.0,2,5.500659907898142,6,10,0.631896689293214,95,1,2.0
146,93.0,4,200.47330468787615,9,5,0.9941249921194428,34,5,3.0
379,90.0,3,154.63241912929178,2,10,0.15174373408942698,59,7,3.0
76,105.0,5,163.34800655189085,12,2,0.5968578826390496,45,2,3.0
972,98.0,2,206.92303530689742,13,9,0.10848118240493114,25,3,4.0
391,122.0,3,135.9219452775637,4,10,0.12569660767900398,28,1,3.0
533,65.0,4,114.68756308094548,10,3,0.5503612031227479,94,4,4.0
350,90.0,2,143.62590407440544,2,6,0.8717751756917695,77,6,3.0
898,102.0,7,273.1503919364407,9,5,0.5754312408073506,72,7,5.0
705,104.0,3,109.28092337080251,4,8,0.9181730563433328,100,8,4.0
932,68.0,7,153.66125069246638,18,7,0.49158697900875314,7,3,5.0
819,93.0,4,17.76899341615606,11,7,0.04399125894544982,53,3,3.0
975,86.0,4,138.30572799873252,15,9,0.6639775232425074,25,2,5.0
202,94.0,8,220.45182049550812,7,9,0.8460337614580631,76,5,4.0
742,83.0,6,251.01065967668927,6,7,0.49744461617530095,27,1,4.0
618,87.0,6,184.21443006217999,7,1,0.6724991107007842,2,3,4.0
315,93.0,3,114.02379376134823,20,5,0.813054085655369,24,6,4.0
443,88.0,7,144.6884958121504,5,4,0.12743860865271783,89,1,3.0
454,72.0,7,139.08142371209135,8,1,0.3548056959892787,61,8,4.0
575,90.0,3,16.593876222682066,3,1,0.7278776802124551,19,6,4.0
379,65.0,2,86.58574240099908,20,10,0.9366671014452534,90,3,3.0
301,90.0,1,140.00905441213618,16,8,0.18335514982156753,81,5,3.0
634,94.0,6,292.1700873743888,5,1,0.11210100207233192,20,4,3.0
788,73.0,8,279.4996166376937,16,4,0.8783387909578709,15,7,5.0
355,81.0,6,25.769244403080897,12,6,0.5267913094822195,28,6,4.0
408,82.0,2,239.68291348680313,9,8,0.019494572869958728,76,3,2.0
545,107.0,7,249.8839802397853,17,2,0.8292375781225055,64,5,4.0
18,96.0,1,286.05657309133096,14,9,0.1093633349117101,54,3,2.0
458,107.0,2,162.67358487440157,10,6,0.10885148711396671,36,1,3.0
141,81.0,8,74.78086028184252,18,3,0.9703051627801839,7,7,4.0
457,108.0,7,22.412454307545374,17,4,0.6284245010013555,57,8,4.0
953,68.0,5,222.4082060967519,6,5,0.7220069975449427,89,2,5.0
493,80.0,5,97.12630770908393,8,10,0.3857882963386932,6,3,3.0
767,98.0,3,112.42847601583264,12,6,0.8192235483578203,99,4,5.0
134,75.0,6,112.48609645231919,9,6,0.5395416185088734,44,3,3.0
286,91.0,2,33.56463069099432,3,4,0.7468410557519622,12,7,3.0
618,75.0,3,95.0291151917446,19,4,0.3673103847213039,48,1,4.0
504,110.0,1,237.05818915511983,6,10,0.3918739195159339,57,3,3.0
864,78.0,2,146.13593966665726,17,4,0.5390397856996396,51,3,4.0
49,108.0,1,13.087019565469852,8,8,0.24020914857195536,66,1,2.0
295,83.0,6,260.6860400816261,16,3,0.3843216136667731,43,2,3.0
865,88.0,4,147.7886577378689,10,6,0.6414748277104254,8,8,5.0
171,112.0,4,116.9199919353302,3,9,0.5759513648406834,13,2,3.0
481,86.0,8,230.23773866971516,13,9,0.9479527923217004,45,1,5.0
341,92.0,4,149.80134719135933,7,2,0.8848729305556358,5,2,4.0
70,73.0,8,222.77758230968882,10,8,0.5379487246716383,95,1,3.0
418,88.0,6,14.697264637304139,7,3,0.8300507422333565,56,5,4.0
231,69.0,6,13.351648032631758,17,3,0.6239035345106613,5,8,3.0
740,115.0,7,162.25034439212735,2,1,0.8917736975626439,43,2,5.0
743,98.0,6,230.77506368826815,3,8,0.33082000739407147,84,4,4.0
920,88.0,1,227.5458562734607,14,10,0.65935493350367,83,8,4.0
737,119.0,6,163.23004551601443,14,4,0.9102146259998043,15,5,5.0
912,101.0,3,142.34411223314552,20,6,0.7377728634326042,1,5,5.0
980,128.0,1,105.90099306842258,2,3,0.09161009037789904,66,7,3.0
389,72.0,5,190.05623547800263,3,3,0.23381673460170904,53,7,3.0
572,89.0,7,156.34546477013407,7,9,0.2652680367012172,57,7,4.0
344,131.0,2,272.17416856953054,19,3,0.07372545848222577,42,2,2.0
564,98.0,6,124.21356169226875,8,10,0.9882637245403926,11,4,4.0
118,90.0,6,37.016915711430975,10,8,0.48400269588404676,23,5,3.0
814,88.0,8,188.08626829796503,16,3,0.27987341448889697,1,3,4.0
916,81.0,2,230.88984616276912,15,2,0.9241319353520442,5,7,5.0
609,93.0,5,270.0886546846908,7,3,0.1512821277392229,22,1,3.0
579,75.0,5,266.4945857973959,13,7,0.16027200551189155,1,6,3.0
59,94.0,8,264.4659727780771,4,9,0.6911250613889357,42,4,3.0
190,78.0,3,178.41089827003955,11,8,0.13828626080262457,98,6,2.0
824,88.0,2,204.84949025161254,12,8,0.4232878684366235,57,1,4.0
298,105.0,4,6.026421927197892,15,5,0.6956064835445367,98,4,3.0
561,77.0,7,161.01310905149384,17,8,0.08265201560563036,86,3,3.0
43,93.0,3,117.80105574220195,2,1,0.9619506521895721,98,8,2.0
996,70.0,2,58.102511472197996,0,7,0.16457960084566917,23,1,3.0
279,97.0,2,27.440017793150353,10,4,0.65229411022201,99,6,3.0
467,74.0,7,103.86543122308876,9,5,0.24729226174340777,98,4,3.0
283,75.0,3,201.6494421794769,17,5,0.9710310512803989,34,4,4.0
538,102.0,6,120.3171280195304,15,8,0.5120471203855601,54,5,4.0
91,112.0,6,120.73366327419464,7,5,0.7697710792016532,59,4,3.0
145,129.0,7,273.8539427018478,13,9,0.05627764144382711,8,7,2.0
892,77.0,5,129.20364557145663,6,8,0.9763188672394625,35,3,5.0
741,112.0,4,95.06588370524406,20,3,0.31657861663893316,86,5,4.0
144,110.0,1,155.50714871140792,20,6,0.22557686405420949,66,2,2.0
668,85.0,8,259.0101595653063,8,7,0.43842026573926624,72,2,4.0
254,83.0,2,217.995856842107,12,2,0.3748728717664653,38,6,3.0
554,135.0,3,38.56357769256979,14,4,0.060828674629273015,2,6,3.0
380,105.0,7,68.75712084858772,14,5,0.749953637325165,50,3,4.0
396,129.0,8,185.7097225512882,0,5,0.159392090395851,39,4,3.0
971,99.0,7,3.5801350987198894,10,4,0.8012930683845879,15,6,5.0
655,98.0,7,12.121055495956211,2,10,0.7527095592181426,72,6,4.0
672,123.0,8,144.09910794169392,7,6,0.10621039049683197,38,8,3.0
911,63.0,6,167.2273731790653,19,4,0.14572666608945445,50,5,4.0
429,98.0,8,196.18817988972563,12,2,0.9479226767504957,92,6,4.0
187,88.0,7,15.991032563609737,17,6,0.08634917594306214,77,8,3.0
587,82.0,3,198.3176149816233,13,5,0.08839337708681347,56,1,3.0
332,69.0,5,53.82896372732834,15,10,0.0985450532137421,46,8,3.0
587,123.0,1,46.009077800322196,4,8,0.5363265201354024,81,5,3.0
852,89.0,3,272.38877289007013,9,8,0.4657557594642676,87,2,4.0
515,97.0,6,119.08954762692997,4,10,0.7987963048132408,33,2,4.0
228,84.0,1,171.88288838557787,6,6,0.9810169635906779,51,3,3.0
492,101.0,5,4.0018065429581045,1,10,0.8672984410487308,77,3,4.0
74,69.0,4,250.36663614101988,4,7,0.22543052232267402,92,7,2.0
636,79.0,7,206.2056811124055,0,6,0.8128850155749288,77,7,4.0
818,92.0,7,147.73249881232803,1,10,0.8335438936497521,84,8,5.0
106,97.0,2,177.89298232908897,2,5,0.4074966318060054,91,2,2.0
967,123.0,8,42.208293472441355,6,1,0.35929089375841944,51,6,4.0
161,138.0,1,181.6343464422561,11,10,0.5770635131108134,36,8,2.0
173,70.0,7,255.78176958051716,15,1,0.716216919786619,62,8,4.0
46,79.0,8,244.66368578300316,11,3,0.20054327237764483,2,2,3.0
851,143.0,6,195.43496290361855,2,7,0.8404126987536611,71,4,5.0
80,108.0,5,75.06248254778755,13,7,0.17080692821711618,67,7,2.0
819,103.0,2,289.34097461512755,19,7,0.30296577375282424,62,4,4.0
345,77.0,2,213.81746253865705,2,7,0.5242664730227024,16,4,3.0
541,93.0,2,125.61439150242934,20,2,0.2722378472560318,99,8,3.0
318,128.0,5,190.42611966598255,20,7,0.8522843038863791,5,1,4.0
431,72.0,2,193.40083847193998,8,6,0.8563934001084565,21,2,3.0
577,76.0,8,81.24265899117083,4,6,0.5393601378756444,62,7,4.0
929,104.0,7,208.3833831737428,3,10,0.9007907993450832,6,6,5.0
221,118.0,3,265.852504678699,19,3,0.15119437001551525,33,3,3.0
248,94.0,6,162.5107301922588,6,9,0.7388460022971953,44,8,3.0
927,81.0,8,91.45537890009084,17,5,0.9485508274366533,59,5,5.0
644,96.0,2,81.71166777665728,7,8,0.847129600159022,9,3,4.0
559,78.0,7,246.24497719679823,20,10,0.6886011000654718,98,4,4.0
467,86.0,8,288.7816498119439,4,7,0.1382419698401254,49,2,3.0
771,110.0,1,45.36485779304434,3,4,0.2812702589628558,41,8,3.0
541,87.0,7,40.058401160045854,15,8,0.7803868410976939,69,3,4.0
566,88.0,8,187.40078566794836,0,4,0.154024627640296,4,6,3.0
756,116.0,2,282.91698996715934,5,8,0.2762018875512826,89,6,3.0
631,106.0,7,66.96743802375552,19,6,0.7223960658628149,48,4,4.0
677,108.0,1,190.7879150919131,15,1,0.9708725250677075,40,1,4.0
282,75.0,4,159.42995809767328,16,1,0.43089622697059915,49,6,3.0
471,117.0,1,61.6973268871346,19,1,0.5004123993084975,12,5,3.0
940,90.0,3,83.58108741964577,20,3,0.5549062798253767,57,1,5.0
954,124.0,5,168.07030908476477,14,3,0.9036760681953925,75,7,5.0
918,86.0,5,185.4412839900213,17,9,0.11428831671394102,39,8,4.0
419,115.0,5,282.3422988015404,7,1,0.18220528746664827,50,1,3.0
197,98.0,1,199.58159844708004,10,7,0.9917598775785379,1,6,3.0
876,77.0,4,152.41685890822046,18,7,0.32558507236323214,35,5,4.0
54,94.0,7,53.48624260835732,14,3,0.1551361991338097,88,5,2.0
513,84.0,3,80.43371378594624,16,7,0.5623197765699559,19,5,4.0
921,125.0,8,13.04495874792081,16,4,0.49427720396558866,63,8,5.0
839,96.0,8,123.07578323154692,19,10,0.3952782699247722,10,6,5.0
758,105.0,6,108.45267411375971,1,3,0.45828943771638336,50,4,4.0
789,105.0,4,155.16571325393926,6,2,0.6232515547078096,92,1,4.0
295,92.0,8,209.88859334796507,18,5,0.23431501901114898,72,3,3.0
600,106.0,2,128.58550882627398,4,2,0.10967137969953157,98,8,3.0
230,75.0,7,91.90129691193667,5,6,0.5348110924343978,85,1,3.0
586,92.0,1,139.3532018385793,10,10,0.16292854396252163,41,3,3.0
566,86.0,8,138.64038033284166,3,1,0.24119947483290385,84,2,4.0
498,118.0,3,180.61333571003325,10,1,0.020819030135458962,8,3,2.0
651,113.0,2,62.4078631878005,1,4,0.28250468898798947,41,6,3.0
569,71.0,1,85.23564927837397,11,8,0.4883366178337625,24,6,3.0
463,85.0,8,221.1197788984717,19,5,0.10150072940559361,49,4,3.0
975,103.0,4,53.94258564643798,11,3,0.755898097649776,47,1,5.0
178,107.0,2,71.36865576303414,16,4,0.24610729850081506,100,4,2.0
76,92.0,2,69.57593473976266,18,8,0.06732497991415826,86,3,2.0
750,89.0,5,33.20324542112021,15,8,0.9012791526948231,9,8,5.0
28,80.0,5,196.78303288940933,6,8,0.14146380924739757,27,8,2.0
991,106.0,7,81.4070467171754,2,3,0.07429868328151489,99,6,3.0
947,96.0,7,166.21933385645664,2,9,0.7542056978334666,2,8,5.0
552,124.0,2,290.6584018351796,11,5,0.2006695043348878,9,5,3.0
112,77.0,6,103.17661762743178,17,5,0.2437763292878519,14,4,3.0
385,79.0,4,214.74265192158563,2,9,0.7378434187664806,75,2,3.0
461,93.0,2,169.2879017633542,8,2,0.5362401907284403,44,1,3.0
328,89.0,8,183.79114600761366,2,7,0.8277950442496446,54,6,4.0
336,69.0,6,17.11145722481281,12,10,0.9730995944378223,65,3,4.0
481,101.0,7,0.2761814817482232,11,9,0.18859427812403992,65,8,3.0
381,105.0,2,281.5396213000318,6,8,0.5107667582763099,24,7,3.0
326,86.0,4,91.28999424662973,15,2,0.09679845941240361,60,3,3.0
837,108.0,4,79.72956851197787,3,2,0.09206598501261688,56,5,3.0
637,111.0,2,45.79039877148537,9,7,0.5050074956401812,90,3,3.0
811,70.0,7,82.95661965596861,20,6,0.5133590250152518,17,3,5.0
990,99.0,3,201.3059302701651,5,6,0.3245740746650208,39,8,4.0
868,84.0,1,63.41634431923727,9,6,0.22464304688879827,25,7,3.0
77,113.0,6,262.448575535054,2,2,0.9614583584047137,7,2,3.0
342,122.0,7,151.48863861100116,10,9,0.5159039256910763,24,8,4.0
445,86.0,5,74.78519287895217,18,3,0.4589195877812136,76,8,4.0
249,82.0,7,43.53459018786592,13,9,0.5462654166593486,51,5,3.0
837,67.0,8,186.13103396666432,9,10,0.3271315915327445,74,2,4.0
888,101.0,4,209.9929950214804,3,2,0.297417301203037,5,4,4.0
271,75.0,2,220.2375707699029,2,8,0.06372709466213772,41,1,2.0
745,71.0,4,161.63258515496554,15,1,0.026220164811045887,60,5,3.0
787,109.0,4,296.73062161450656,17,10,0.25502479366023023,100,1,4.0
391,77.0,7,42.66964749641135,19,2,0.055450054341747476,90,1,3.0
89,81.0,6,125.01275117985796,19,8,0.4369236999720655,61,2,3.0
691,96.0,1,205.7586705427116,5,5,0.43521110094932636,41,4,3.0
203,80.0,1,18.075341138684504,16,9,0.31799524019957576,30,1,2.0
671,85.0,7,205.96283769112193,16,9,0.199181340721883,29,6,4.0
223,121.0,1,279.68101854311664,20,8,0.784889080557804,82,8,3.0
729,101.0,7,25.756635831418354,8,5,0.5947338733658823,19,3,4.0
847,70.0,3,250.23055099472393,7,1,0.6633171646168284,36,2,4.0
508,91.0,1,96.94502645969312,6,6,0.48140957586219735,56,4,3.0
443,136.0,5,104.01021603391884,8,3,0.31015415725653517,86,4,3.0
955,99.0,4,89.6029709144833,6,1,0.8087480847895929,13,3,5.0
999,86.0,2,112.94287553851218,4,3,0.9853082048066778,46,3,5.0
411,71.0,5,152.75328034872481,17,9,0.18530440466778797,83,7,3.0
453,73.0,4,93.17109046630424,1,3,0.7639706863157368,12,3,3.0
282,85.0,6,5.702086989129576,19,3,0.20687260210872885,12,2,3.0
716,82.0,7,270.47304267389075,5,4,0.7124048305174744,71,2,5.0
34,103.0,1,47.85803799680108,3,1,0.6823000062262734,55,4,2.0
628,101.0,3,263.05115724250595,12,1,0.722664847178534,25,6,4.0
545,78.0,5,173.5402125712463,20,4,0.6394536913398906,6,7,4.0
321,71.0,4,62.542717476249564,3,8,0.8119490238187341,3,1,3.0
105,82.0,5,154.5600825873844,12,8,0.34305751427188846,58,1,3.0
85,103.0,3,125.15284248868254,0,4,0.4053007519942467,81,5,2.0
472,92.0,7,55.90125331096468,17,2,0.45833696690985287,68,4,4.0
800,82.0,3,76.72702412707082,6,6,0.6714650217361604,83,8,4.0
494,76.0,3,112.65668820915816,4,7,0.15699854720792547,58,3,3.0
720,96.0,4,94.83417786352578,14,5,0.8243425173189224,27,6,4.0
716,87.0,5,90.42016700698059,10,1,0.23915934069363112,8,6,4.0
932,82.0,1,273.39147968798807,13,8,0.9961901874769147,85,2,5.0
999,65.0,4,24.21468252687974,16,1,0.030958801665389862,2,2,3.0
206,82.0,7,3.1262412749701647,0,6,0.06538734554264383,54,4,2.0
363,133.0,6,291.9379410567874,11,7,0.2926332532972878,33,8,3.0
610,87.0,1,85.61355506997926,4,10,0.3913604493918593,88,8,3.0
534,102.0,7,120.37850948134657,18,2,0.3302895576627299,38,7,4.0
202,80.0,8,126.62797194787443,14,9,0.4374538553486261,30,3,3.0
456,85.0,2,74.68645453303809,3,3,0.33513071605337064,50,4,3.0
942,76.0,6,71.68001498306451,1,8,0.09328025761782507,68,3,3.0
502,80.0,2,210.61829982057057,7,6,0.9662995565397757,90,6,4.0
335,101.0,2,164.83775266571914,13,6,0.2860357906129583,89,3,3.0
446,109.0,2,215.32495412532958,17,5,0.3920460972695588,77,6,3.0
778,99.0,2,176.73464201386525,9,9,0.28505631017482974,74,5,4.0
124,104.0,1,24.292327284002898,6,10,0.4262010294907768,62,2,2.0
856,113.0,7,154.0735246564499,3,8,0.9187584834034775,80,8,5.0
296,104.0,8,223.47022739749588,13,8,0.12332591842006047,99,1,3.0
346,94.0,5,128.0183556728268,5,3,0.5352349625359246,87,8,3.0
697,94.0,7,33.16194776348129,4,7,0.13179409711192183,49,2,3.0
469,100.0,7,183.10381468139693,18,2,0.5208806777085486,31,5,4.0
27,87.0,5,143.0913911847523,0,9,0.4518943587188801,42,1,2.0
673,122.0,1,189.50914624526558,17,4,0.21143128421989318,19,4,3.0
426,120.0,1,66.4953935851739,8,6,0.26137366506069476,34,3,2.0
312,98.0,7,163.87872809518404,2,4,0.3644388430412426,41,5,3.0
717,77.0,1,153.45689473418207,11,7,0.6721775681940992,88,3,4.0
49,100.0,7,67.47505885897996,5,1,0.9855309882640932,1,6,3.0
462,83.0,8,274.35889658197186,17,7,0.23824232058979042,19,1,4.0
320,106.0,6,28.08800200971695,13,6,0.6914606122104738,8,4,4.0
606,79.0,4,290.3461471267844,9,7,0.2659952730555456,49,6,3.0
472,115.0,3,184.6970821897538,2,6,0.8265722122106355,37,8,3.0
267,139.0,4,276.57680901904604,15,6,0.6546638382325853,11,2,3.0
511,88.0,3,179.58885852796104,1,8,0.9184603004290204,62,3,4.0
409,73.0,1,32.09522441797919,12,9,0.7764495064829631,58,8,3.0
157,82.0,3,242.72246112647267,18,2,0.07459955867915362,87,8,2.0
746,89.0,6,268.8177522363146,10,7,0.19619825015183434,28,4,4.0
366,116.0,2,191.51350562249905,3,7,0.39598125302411546,53,4,3.0
215,65.0,4,106.297848101265,19,9,0.8616100294392206,69,5,3.0
395,68.0,8,225.75395677086433,18,8,0.18198589399380563,80,5,3.0
774,107.0,4,69.18073067552925,1,6,0.8191609102562067,36,6,4.0
905,138.0,3,133.67331861523232,18,1,0.07587953425731535,41,4,3.0
941,69.0,5,268.84426779803067,0,7,0.4149742103719311,53,4,4.0
509,85.0,7,161.1756161669565,17,9,0.125744677467643,22,8,3.0
718,118.0,7,168.54154538141896,7,1,0.9299507299573773,91,4,5.0
186,101.0,5,108.72932722400601,2,8,0.801835632045933,95,5,3.0
559,125.0,5,243.20148784407417,10,5,0.3450631773494977,23,3,4.0
407,120.0,8,229.9632410643537,19,6,0.734177671223851,54,6,4.0
865,97.0,5,122.41663138630722,6,7,0.733396715847628,31,8,5.0
279,87.0,3,299.1707256825336,0,7,0.6151057468068283,51,3,3.0
201,78.0,7,207.10213625714866,13,1,0.21807214082213408,4,3,3.0
898,77.0,3,57.53940818498086,3,1,0.7559825691727388,36,6,4.0
259,96.0,4,106.0367477768275,10,9,0.1461936675208804,49,5,3.0
183,102.0,6,213.14922279637477,6,7,0.04151661667905241,93,2,2.0
847,86.0,8,211.10602771466483,18,4,0.9091311266543021,99,4,5.0
943,130.0,8,144.40162103101852,4,6,0.02103512124681416,40,5,3.0
245,86.0,1,112.86685267987464,18,10,0.15092140350574265,87,5,2.0
780,80.0,4,178.8813881366262,0,3,0.04948045435869895,40,1,3.0
938,136.0,7,246.51240294091366,0,3,0.5130956095627771,95,4,4.0
549,125.0,1,52.3058176663965,15,4,0.3795729314535381,100,4,3.0
526,104.0,5,253.06808073204988,5,6,0.5032200899922988,29,3,4.0
503,89.0,7,236.95487353999494,10,7,0.17430976598292797,15,8,3.0
319,68.0,5,37.573050637830356,6,1,0.1529594295998826,63,2,3.0
21,113.0,4,135.4755123776377,20,7,0.4905877024876727,91,1,3.0
538,78.0,7,42.9275571757776,6,8,0.5600090544481917,42,2,4.0
795,113.0,8,86.67014676215022,11,5,0.14434821300449657,83,8,4.0
